company_name,company_category_list,investor_name,funding_round_type,funding_round_code,funded_at,raised_amount_usd
Estate,E-Commerce,FG Angels,venture,NA,2014-09-12,NA
Estate,E-Commerce,Marc Bell Ventures,venture,NA,2014-09-12,NA
Etix,E-Commerce|Events|Music Venues|Sports|Ticketing,Southern Capitol Ventures,venture,NA,2008-04-21,1e+06
Etsy,E-Commerce|Peer-to-Peer,Accel,venture,E,2010-08-26,2e+07
Etsy,E-Commerce|Peer-to-Peer,Accel,venture,D,2008-01-01,2.7e+07
Etsy,E-Commerce|Peer-to-Peer,Accel,venture,F,2012-05-09,4e+07
Etsy,E-Commerce|Peer-to-Peer,Glynn Capital Management,venture,F,2012-05-09,4e+07
Etsy,E-Commerce|Peer-to-Peer,Manatt Venture Fund,venture,C,2007-07-01,3250000
Etsy,E-Commerce|Peer-to-Peer,Union Square Ventures,venture,A,2006-11-01,1e+06
Etsy,E-Commerce|Peer-to-Peer,Union Square Ventures,venture,D,2008-01-01,2.7e+07
Etsy,E-Commerce|Peer-to-Peer,Union Square Ventures,venture,C,2007-07-01,3250000
Etsy,E-Commerce|Peer-to-Peer,Union Square Ventures,venture,B,2007-01-01,NA
Etsy,E-Commerce|Peer-to-Peer,Union Square Ventures,venture,F,2012-05-09,4e+07
Etsy,E-Commerce|Peer-to-Peer,Albert Wenger,venture,A,2006-11-01,1e+06
Etsy,E-Commerce|Peer-to-Peer,Caterina Fake,venture,A,2006-11-01,1e+06
Eureka King,Advertising|B2B|E-Commerce,Matter,seed,NA,2014-02-13,NA
Eureka King,Advertising|B2B|E-Commerce,Plug & Play Ventures,seed,NA,2014-02-13,NA
eVenues,E-Commerce|Software,Fabrice Grinda,seed,NA,2011-01-01,NA
Everlane,E-Commerce|Fashion,Betaworks,seed,NA,2011-04-01,1100000
Everlane,E-Commerce|Fashion,Kleiner Perkins Caufield & Byers,seed,NA,2011-04-01,1100000
Everlane,E-Commerce|Fashion,Lerer Hippeau Ventures,seed,NA,2011-04-01,1100000
Everlane,E-Commerce|Fashion,Maveron,seed,NA,2011-04-01,1100000
Everlane,E-Commerce|Fashion,SV Angel,seed,NA,2011-04-01,1100000
Everlane,E-Commerce|Fashion,Benjamin Ling,seed,NA,2011-04-01,1100000
Everlane,E-Commerce|Fashion,Keith Rabois,seed,NA,2011-04-01,1100000
EveryScreenMedia,E-Commerce,Cava Capital,venture,A,2012-08-06,3500000
Everything But The House (EBTH),Auctions|E-Commerce|Online Auctions,e.ventures,venture,B,2015-08-24,3e+07
Everything But The House (EBTH),Auctions|E-Commerce|Online Auctions,Greenspring Associates,venture,B,2015-08-24,3e+07
Everything But The House (EBTH),Auctions|E-Commerce|Online Auctions,Spark Capital,venture,B,2015-08-24,3e+07
Everything But The House (EBTH),Auctions|E-Commerce|Online Auctions,Spark Capital,venture,A,2014-11-25,1.3e+07
Everything Club,E-Commerce,Hart Ventures,seed,NA,2010-03-01,9000
Evidea,E-Commerce,Tiger Global Management,venture,NA,2013-05-21,2e+06
Evidea,E-Commerce,Tiger Global Management,venture,NA,2015-05-22,3e+06
expresscoin,Consumers|E-Commerce|Payments|Sales and Marketing,Blockchain Capital,seed,NA,2014-03-01,NA
expresscoin,Consumers|E-Commerce|Payments|Sales and Marketing,Sherpa Capital,seed,NA,2014-03-01,NA
Eyebobs,E-Commerce|Eyewear|Fashion|Online Shopping,Norwest Equity Partners (NEP),undisclosed,NA,2015-03-17,NA
Fab,Apps|Design|E-Commerce|Marketplaces,A-Grade Investments,venture,A,2011-08-11,7700000
Fab,Apps|Design|E-Commerce|Marketplaces,Andreessen Horowitz,venture,C,2012-07-18,1.05e+08
Fab,Apps|Design|E-Commerce|Marketplaces,Andreessen Horowitz,venture,B,2011-12-07,4e+07
Fab,Apps|Design|E-Commerce|Marketplaces,Andreessen Horowitz,venture,D,2013-06-19,1.5e+08
Fab,Apps|Design|E-Commerce|Marketplaces,Baroda Ventures,venture,C,2012-07-18,1.05e+08
Fab,Apps|Design|E-Commerce|Marketplaces,Baroda Ventures,seed,NA,2011-07-11,1e+06
Fab,Apps|Design|E-Commerce|Marketplaces,Baroda Ventures,venture,B,2011-12-07,4e+07
Fab,Apps|Design|E-Commerce|Marketplaces,Baroda Ventures,seed,NA,2010-06-30,250000
Fab,Apps|Design|E-Commerce|Marketplaces,Baroda Ventures,seed,NA,2010-12-13,1750000
Fab,Apps|Design|E-Commerce|Marketplaces,Baroda Ventures,venture,A,2011-08-11,7700000
Fab,Apps|Design|E-Commerce|Marketplaces,BoxGroup,venture,A,2011-08-11,7700000
Fab,Apps|Design|E-Commerce|Marketplaces,DoCoMo Capital,venture,C,2012-07-18,1.05e+08
Fab,Apps|Design|E-Commerce|Marketplaces,DoCoMo Capital,venture,D,2013-06-19,1.5e+08
Fab,Apps|Design|E-Commerce|Marketplaces,First Round,seed,NA,2011-07-11,1e+06
Fab,Apps|Design|E-Commerce|Marketplaces,First Round,venture,B,2011-12-07,4e+07
Fab,Apps|Design|E-Commerce|Marketplaces,First Round,seed,NA,2010-12-13,1750000
Fab,Apps|Design|E-Commerce|Marketplaces,First Round,venture,A,2011-08-11,7700000
Fab,Apps|Design|E-Commerce|Marketplaces,Mayfield Fund,venture,C,2012-07-18,1.05e+08
Fab,Apps|Design|E-Commerce|Marketplaces,Menlo Ventures,venture,C,2012-07-18,1.05e+08
Fab,Apps|Design|E-Commerce|Marketplaces,Menlo Ventures,venture,B,2011-12-07,4e+07
Fab,Apps|Design|E-Commerce|Marketplaces,Menlo Ventures,venture,D,2013-06-19,1.5e+08
Fab,Apps|Design|E-Commerce|Marketplaces,Menlo Ventures,venture,A,2011-08-11,7700000
Fab,Apps|Design|E-Commerce|Marketplaces,Pinnacle Ventures,venture,C,2012-07-18,1.05e+08
Fab,Apps|Design|E-Commerce|Marketplaces,Pinnacle Ventures,venture,D,2013-06-19,1.5e+08
Fab,Apps|Design|E-Commerce|Marketplaces,RTP Ventures,venture,C,2012-07-18,1.05e+08
Fab,Apps|Design|E-Commerce|Marketplaces,RTP Ventures,venture,D,2013-06-19,1.5e+08
Fab,Apps|Design|E-Commerce|Marketplaces,Sherpa Capital,venture,D,2013-06-19,1.5e+08
Fab,Apps|Design|E-Commerce|Marketplaces,SoftTech VC,seed,NA,2011-07-11,1e+06
Fab,Apps|Design|E-Commerce|Marketplaces,SoftTech VC,venture,B,2011-12-07,4e+07
Fab,Apps|Design|E-Commerce|Marketplaces,SoftTech VC,seed,NA,2010-12-13,1750000
Fab,Apps|Design|E-Commerce|Marketplaces,SoftTech VC,venture,A,2011-08-11,7700000
Fab,Apps|Design|E-Commerce|Marketplaces,SV Angel,seed,NA,2011-07-11,1e+06
Fab,Apps|Design|E-Commerce|Marketplaces,SV Angel,venture,A,2011-08-11,7700000
Fab,Apps|Design|E-Commerce|Marketplaces,The Washington Post Company,angel,NA,2010-01-28,625000
Fab,Apps|Design|E-Commerce|Marketplaces,The Washington Post Company,seed,NA,2010-12-13,1750000
Fab,Apps|Design|E-Commerce|Marketplaces,The Washington Post Company,venture,A,2011-08-11,7700000
Fab,Apps|Design|E-Commerce|Marketplaces,Thrive Capital,venture,A,2011-08-11,7700000
Fab,Apps|Design|E-Commerce|Marketplaces,Zelkova Ventures,seed,NA,2010-12-13,1750000
Fab,Apps|Design|E-Commerce|Marketplaces,Zelkova Ventures,venture,A,2011-08-11,7700000
Fab,Apps|Design|E-Commerce|Marketplaces,Allen Morgan,angel,NA,2010-01-28,625000
Fab,Apps|Design|E-Commerce|Marketplaces,Ashton Kutcher,venture,A,2011-08-11,7700000
Fab,Apps|Design|E-Commerce|Marketplaces,Benjamin Ling,venture,A,2011-08-11,7700000
Fab,Apps|Design|E-Commerce|Marketplaces,David Tisch,venture,A,2011-08-11,7700000
Fab,Apps|Design|E-Commerce|Marketplaces,Kevin Rose,venture,A,2011-08-11,7700000
FabFitFun,Curated Web|Digital Media|E-Commerce|Health and Wellness|Subscription Businesses|Women,500 Startups,venture,A,2015-10-13,3500000
FabFitFun,Curated Web|Digital Media|E-Commerce|Health and Wellness|Subscription Businesses|Women,New Enterprise Associates,venture,A,2015-10-13,3500000
FabFitFun,Curated Web|Digital Media|E-Commerce|Health and Wellness|Subscription Businesses|Women,Simon Venture Group,venture,A,2015-10-13,3500000
FabFitFun,Curated Web|Digital Media|E-Commerce|Health and Wellness|Subscription Businesses|Women,Upfront Ventures,venture,A,2015-10-13,3500000
FabFitFun,Curated Web|Digital Media|E-Commerce|Health and Wellness|Subscription Businesses|Women,Barak Diskin,venture,A,2015-10-13,3500000
FAD ★ IO,Curated Web|E-Commerce|Ediscovery|Social Media,StartEngine,seed,NA,2012-06-29,NA
FamilyID,E-Commerce,Boston Seed Capital,seed,NA,2015-02-24,850000
FamilyID,E-Commerce,Converge Venture Partners,seed,NA,2015-02-24,850000
Fanatics,E-Commerce,Andreessen Horowitz,private_equity,NA,2012-06-07,1.5e+08
Fanatics,E-Commerce,Bank of America,debt_financing,NA,2012-06-07,7.5e+07
Fanatics,E-Commerce,Insight Venture Partners,private_equity,NA,2012-06-07,1.5e+08
Fanatics,E-Commerce,Silver Lake Partners,private_equity,NA,2015-08-25,3e+08
FANCY CELLAR - 品庄酒,E-Commerce|Hospitality|Internet|Mobile|Wine And Spirits,SOSV,seed,NA,2014-08-25,NA
FanHero,E-Commerce,Y Combinator,seed,NA,2013-06-01,NA
Fanlime,Content|E-Commerce|Lifestyle|Sports,SeedInvest,seed,NA,2014-10-01,NA
Fanplayr,Ad Targeting|Big Data|Coupons|E-Commerce|Real Time|Software,Denali Venture Partners,seed,NA,2013-01-16,2e+06
Fanplayr,Ad Targeting|Big Data|Coupons|E-Commerce|Real Time|Software,Plug & Play Ventures,seed,NA,2012-05-08,NA
FanTree,E-Commerce|Technology,Tech Wildcatters,seed,NA,2012-01-01,NA
Fara,E-Commerce,500 Startups,venture,NA,2012-08-31,792500
Fara,E-Commerce,Great Oaks Venture Capital,venture,NA,2012-08-31,792500
Fara,E-Commerce,Quest Venture Partners,venture,NA,2012-08-31,792500
Farfetch,E-Commerce|Fashion,Condé Nast,venture,C,2013-03-03,2e+07
Farfetch,E-Commerce|Fashion,Condé Nast,venture,E,2015-03-04,8.6e+07
Farfetch,E-Commerce|Fashion,Condé Nast,venture,D,2014-05-01,6.6e+07
Farfetch,E-Commerce|Fashion,e.ventures,venture,C,2013-03-03,2e+07
Farfetch,E-Commerce|Fashion,e.ventures,venture,B,2012-01-15,1.8e+07
Farfetch,E-Commerce|Fashion,e.ventures,venture,E,2015-03-04,8.6e+07
Farfetch,E-Commerce|Fashion,e.ventures,venture,D,2014-05-01,6.6e+07
Farfetch,E-Commerce|Fashion,Fabrice Grinda,venture,E,2015-03-04,8.6e+07
Farmivore,E-Commerce|Organic Food|Subscription Businesses,Entrepreneurs Roundtable Accelerator,seed,NA,2014-01-06,40000
Fashion Metric,Analytics|Big Data|E-Commerce|Fashion|SaaS,Corsa Ventures,seed,NA,2015-01-19,1e+06
Fashion Metric,Analytics|Big Data|E-Commerce|Fashion|SaaS,Geekdom Fund I L.P.,seed,NA,2015-01-19,1e+06
Fashion Metric,Analytics|Big Data|E-Commerce|Fashion|SaaS,Tahoma Ventures,seed,NA,2015-01-19,1e+06
Fashion Metric,Analytics|Big Data|E-Commerce|Fashion|SaaS,Techstars,seed,NA,2014-09-12,418000
Fashion Metric,Analytics|Big Data|E-Commerce|Fashion|SaaS,Braden Pollock,seed,NA,2015-01-19,1e+06
Fashion Metric,Analytics|Big Data|E-Commerce|Fashion|SaaS,Mark Cuban,seed,NA,2014-09-12,418000
Fashion Playtes,E-Commerce,Fairhaven Capital Partners,venture,B,2012-09-11,5e+06
Fashion Playtes,E-Commerce,Fairhaven Capital Partners,venture,A,2010-10-11,4e+06
Fashion Playtes,E-Commerce,Golden Seeds,venture,B,2012-09-11,5e+06
Fashion Playtes,E-Commerce,Golden Seeds,venture,A,2010-10-11,4e+06
Fashion Playtes,E-Commerce,LaunchCapital,venture,A,2009-08-14,1500000
Fashion Playtes,E-Commerce,Leo Capital Holdings,venture,B,2012-09-11,5e+06
Fashion Playtes,E-Commerce,NAV.VC,venture,B,2012-09-11,5e+06
Fashion Playtes,E-Commerce,NAV.VC,venture,A,2009-08-14,1500000
Fashion Playtes,E-Commerce,NAV.VC,venture,A,2010-10-11,4e+06
Fashion & You,E-Commerce|Fashion|Internet|Lifestyle|Retail,Intel Capital,venture,NA,2011-11-14,4e+07
Fashion & You,E-Commerce|Fashion|Internet|Lifestyle|Retail,Intel Capital,venture,D,2014-06-06,1e+07
Fashion & You,E-Commerce|Fashion|Internet|Lifestyle|Retail,Nokia Growth Partners,venture,NA,2011-11-14,4e+07
Fashion & You,E-Commerce|Fashion|Internet|Lifestyle|Retail,Nokia Growth Partners,venture,D,2014-06-06,1e+07
Fashion & You,E-Commerce|Fashion|Internet|Lifestyle|Retail,Norwest Venture Partners - NVP,venture,NA,2011-11-14,4e+07
Fashion & You,E-Commerce|Fashion|Internet|Lifestyle|Retail,Norwest Venture Partners - NVP,venture,D,2014-06-06,1e+07
Fashion & You,E-Commerce|Fashion|Internet|Lifestyle|Retail,Sequoia Capital,venture,NA,2011-11-14,4e+07
Fashion & You,E-Commerce|Fashion|Internet|Lifestyle|Retail,Sequoia Capital,venture,D,2014-06-06,1e+07
Fashion & You,E-Commerce|Fashion|Internet|Lifestyle|Retail,Sequoia Capital,venture,NA,2010-12-09,8e+06
FashionValet,E-Commerce|Fashion|Sales and Marketing,Elixir Capital Management,venture,A,2015-03-04,4e+06
FastSpring,E-Books|E-Commerce|Internet|SaaS|Services|Software|Subscription Businesses,Pylon Capital,private_equity,NA,2013-03-29,NA
Fatherly,E-Commerce|Media,Crosslink Capital,seed,NA,2015-04-08,2e+06
Fatherly,E-Commerce|Media,Great Oaks Venture Capital,seed,NA,2015-04-08,2e+06
Fatherly,E-Commerce|Media,John S. and James L. Knight Foundation,seed,NA,2015-04-08,2e+06
Fatherly,E-Commerce|Media,Lerer Hippeau Ventures,seed,NA,2015-04-08,2e+06
Fatherly,E-Commerce|Media,SoftTech VC,seed,NA,2015-04-08,2e+06
Fatherly,E-Commerce|Media,Gary Vaynerchuk,seed,NA,2015-04-08,2e+06
Fatherly,E-Commerce|Media,Matthew Luckett,seed,NA,2015-04-08,2e+06
FatLens,E-Commerce,Cambrian Ventures,venture,A,2005-02-17,8e+06
FatLens,E-Commerce,Lightspeed Venture Partners,venture,A,2005-02-17,8e+06
FatLens,E-Commerce,Redpoint Ventures,venture,A,2005-02-17,8e+06
FedBid,Commodities|E-Commerce|Finance|FinTech|Governments|Marketplaces|Procurement,Blue Water Capital,venture,NA,2005-12-14,2e+06
FedBid,Commodities|E-Commerce|Finance|FinTech|Governments|Marketplaces|Procurement,Revolution LLC,venture,A,2012-01-18,NA
FedBid,Commodities|E-Commerce|Finance|FinTech|Governments|Marketplaces|Procurement,Signatures Capital,venture,A,2012-01-18,NA
FedBid,Commodities|E-Commerce|Finance|FinTech|Governments|Marketplaces|Procurement,Bobby Yazdani,venture,A,2012-01-18,NA
feedPack,Curated Web|Customer Support Tools|E-Commerce|Logistics,Techstars,seed,NA,2013-07-02,NA
Feesheh,E-Commerce|Musical Instruments,500 Startups,seed,NA,2014-08-01,1e+05
Festicket,E-Commerce|Music|Online Travel,Windcrest Partners,seed,NA,2013-03-11,680000
Festicket,E-Commerce|Music|Online Travel,Windcrest Partners,venture,A,2014-09-11,3e+06
FilterEasy,E-Commerce,Azure Capital Partners,seed,NA,2015-01-23,1200000
FilterEasy,E-Commerce,RTP Capital Associates,seed,NA,2015-01-23,1200000
FilterEasy,E-Commerce,Iron Yard Ventures,seed,NA,2014-02-10,310000
Finali,Customer Service|E-Commerce|Services,Boulder Ventures,venture,B,2001-02-27,2e+07
Finali,Customer Service|E-Commerce|Services,Boulder Ventures,venture,NA,2002-08-26,5300000
Finali,Customer Service|E-Commerce|Services,Hexagon Investments,venture,B,2001-02-27,2e+07
Finali,Customer Service|E-Commerce|Services,Hexagon Investments,venture,NA,2002-08-26,5300000
Finali,Customer Service|E-Commerce|Services,Mobius Venture Capital,venture,NA,2002-08-26,5300000
Finali,Customer Service|E-Commerce|Services,Sequel Venture Partners,venture,B,2001-02-27,2e+07
Finali,Customer Service|E-Commerce|Services,Sequel Venture Partners,venture,NA,2002-08-26,5300000
Finali,Customer Service|E-Commerce|Services,The Hillman Company,venture,B,2001-02-27,2e+07
Finali,Customer Service|E-Commerce|Services,The Hillman Company,venture,NA,2002-08-26,5300000
FindProz,E-Commerce|Education|Marketplaces|Music|Training|Tutoring,BoomStartup,seed,NA,2011-05-05,NA
FirstCry.com,E-Commerce,New Enterprise Associates,venture,D,2015-04-08,1e+07
FirstCry.com,E-Commerce,Valiant Capital Partners,venture,D,2015-04-08,1e+07
FirstCry.com,E-Commerce,Valiant Capital Partners,venture,D,2015-02-02,2.6e+07
FirstCry.com,E-Commerce,Vertex Ventures,venture,C,2014-01-21,1.5e+07
FirstCry.com,E-Commerce,Vertex Ventures,venture,D,2015-02-02,2.6e+07
fitkit,E-Commerce|Fitness|Health and Wellness,StartEngine,seed,NA,2012-09-21,NA
fl3ur,E-Commerce,Plug & Play Ventures,venture,A,2013-02-08,NA
FlexShopper,E-Commerce,Waterfall,post_ipo_equity,NA,2015-03-12,9350000
FlightCar,E-Commerce|Online Rental|Travel,Comcast Ventures,venture,A,2014-09-10,13500000
FlightCar,E-Commerce|Online Rental|Travel,First Round,venture,A,2014-09-10,13500000
FlightCar,E-Commerce|Online Rental|Travel,First Round,venture,B,2015-10-02,20718608
FlightCar,E-Commerce|Online Rental|Travel,General Catalyst Partners,venture,A,2013-04-16,5600000
FlightCar,E-Commerce|Online Rental|Travel,General Catalyst Partners,venture,A,2014-09-10,13500000
FlightCar,E-Commerce|Online Rental|Travel,General Catalyst Partners,venture,B,2015-10-02,20718608
FlightCar,E-Commerce|Online Rental|Travel,GGV Capital,venture,A,2014-09-10,13500000
FlightCar,E-Commerce|Online Rental|Travel,GGV Capital,venture,B,2015-10-02,20718608
FlightCar,E-Commerce|Online Rental|Travel,Great Oaks Venture Capital,seed,NA,2013-02-15,590000
FlightCar,E-Commerce|Online Rental|Travel,Great Oaks Venture Capital,venture,A,2014-09-10,13500000
FlightCar,E-Commerce|Online Rental|Travel,SoftBank Capital,venture,A,2013-04-16,5600000
FlightCar,E-Commerce|Online Rental|Travel,SoftBank Capital,venture,A,2014-09-10,13500000
FlightCar,E-Commerce|Online Rental|Travel,SoftBank Capital,venture,B,2015-10-02,20718608
FlightCar,E-Commerce|Online Rental|Travel,SV Angel,seed,NA,2013-02-15,590000
FlightCar,E-Commerce|Online Rental|Travel,SV Angel,seed,NA,2013-01-01,NA
FlightCar,E-Commerce|Online Rental|Travel,The Brandery,seed,NA,2013-02-15,590000
FlightCar,E-Commerce|Online Rental|Travel,The Brandery,venture,A,2013-04-16,5600000
FlightCar,E-Commerce|Online Rental|Travel,The Brandery,debt_financing,NA,2012-07-02,20000
FlightCar,E-Commerce|Online Rental|Travel,The Priceline Group,venture,B,2015-10-02,20718608
FlightCar,E-Commerce|Online Rental|Travel,Y Combinator,seed,NA,2013-02-15,590000
FlightCar,E-Commerce|Online Rental|Travel,Brian Chesky,venture,A,2013-04-16,5600000
Flint and Tinder,E-Commerce,BoxGroup,seed,NA,2012-10-21,850000
Flint and Tinder,E-Commerce,David Tisch,seed,NA,2012-10-21,850000
FLIP4NEW,E-Commerce|Electronics|Gadget|Marketplaces,SOSV,seed,NA,2012-02-03,NA
Flipcause,Crowdfunding|E-Commerce|Enterprise Software|Event Management|Nonprofits|Payments|SaaS,Acceleprise San Francisco,seed,NA,2014-09-01,30000
Flipkart,E-Commerce|Online Shopping,Accel,venture,E,2013-07-10,2e+08
Flipkart,E-Commerce|Online Shopping,Accel,venture,G,2014-07-29,1e+09
Flipkart,E-Commerce|Online Shopping,Accel,venture,D,2012-08-24,1.5e+08
Flipkart,E-Commerce|Online Shopping,Accel,venture,A,2009-10-01,1e+06
Flipkart,E-Commerce|Online Shopping,Dragoneer Investment Group,venture,E,2013-10-08,1.6e+08
Flipkart,E-Commerce|Online Shopping,Greenoaks Capital,venture,H,2014-12-21,7e+08
Flipkart,E-Commerce|Online Shopping,Iconiq Capital,venture,F,2014-05-26,2.1e+08
Flipkart,E-Commerce|Online Shopping,Iconiq Capital,venture,E,2013-07-10,2e+08
Flipkart,E-Commerce|Online Shopping,Iconiq Capital,venture,D,2012-08-24,1.5e+08
Flipkart,E-Commerce|Online Shopping,Iconiq Capital,venture,H,2014-12-21,7e+08
Flipkart,E-Commerce|Online Shopping,Morgan Stanley,venture,E,2013-10-08,1.6e+08
Flipkart,E-Commerce|Online Shopping,Morgan Stanley,venture,G,2014-07-29,1e+09
Flipkart,E-Commerce|Online Shopping,T. Rowe Price,venture,H,2014-12-21,7e+08
Flipkart,E-Commerce|Online Shopping,Tiger Global Management,venture,F,2014-05-26,2.1e+08
Flipkart,E-Commerce|Online Shopping,Tiger Global Management,venture,E,2013-07-10,2e+08
Flipkart,E-Commerce|Online Shopping,Tiger Global Management,venture,C,2011-06-16,2e+07
Flipkart,E-Commerce|Online Shopping,Tiger Global Management,venture,E,2013-10-08,1.6e+08
Flipkart,E-Commerce|Online Shopping,Tiger Global Management,venture,G,2014-07-29,1e+09
Flipkart,E-Commerce|Online Shopping,Tiger Global Management,venture,D,2012-08-24,1.5e+08
Flipkart,E-Commerce|Online Shopping,Tiger Global Management,venture,B,2010-06-16,1e+07
Flipkart,E-Commerce|Online Shopping,Tiger Global Management,private_equity,NA,2015-07-28,7e+08
Flipkart,E-Commerce|Online Shopping,Tiger Global Management,venture,H,2014-12-21,7e+08
Flipkart,E-Commerce|Online Shopping,Vulcan Capital,venture,E,2013-10-08,1.6e+08
Fluid,E-Commerce,Goldman Sachs,venture,NA,2012-02-21,2.4e+07
Fly Apparel,E-Commerce|Fashion,10Xelerator,seed,NA,2013-09-01,20000
Folica,E-Commerce|Personal Health,Stripes Group,venture,A,2007-01-01,NA
Fooala,E-Commerce,AlphaLab,seed,NA,2009-01-03,25000
Food.ee,Apps|Curated Web|E-Commerce,Alliance of Angels,seed,NA,2012-08-23,850000
Food.ee,Apps|Curated Web|E-Commerce,Summit Capital,seed,NA,2012-08-23,850000
Food.ee,Apps|Curated Web|E-Commerce,Neil Patel,seed,NA,2012-08-23,850000
Foodoro,E-Commerce,Y Combinator,seed,NA,2009-01-01,NA
Foodoro,E-Commerce,Alexis Ohanian,seed,NA,2009-01-01,NA
Foody,E-Commerce|Hospitality|Restaurants|Search,Tiger Global Management,venture,C,2015-07-28,NA
FoodyDirect,E-Commerce|Specialty Foods,Plug & Play Ventures,seed,NA,2011-12-14,NA
Foodzie,E-Commerce|Finance|FinTech|Handmade|Local|Marketplaces|Organic Food,Felicis Ventures,seed,NA,2008-12-16,1e+06
Foodzie,E-Commerce|Finance|FinTech|Handmade|Local|Marketplaces|Organic Food,First Round,seed,NA,2008-12-16,1e+06
Foodzie,E-Commerce|Finance|FinTech|Handmade|Local|Marketplaces|Organic Food,Social Leverage,seed,NA,2008-12-16,1e+06
Foodzie,E-Commerce|Finance|FinTech|Handmade|Local|Marketplaces|Organic Food,SoftTech VC,seed,NA,2008-12-16,1e+06
Foodzie,E-Commerce|Finance|FinTech|Handmade|Local|Marketplaces|Organic Food,Techstars,seed,NA,2008-05-01,15000
Foodzie,E-Commerce|Finance|FinTech|Handmade|Local|Marketplaces|Organic Food,David Brown,seed,NA,2008-12-16,1e+06
Foodzie,E-Commerce|Finance|FinTech|Handmade|Local|Marketplaces|Organic Food,David Cohen,seed,NA,2008-12-16,1e+06
Foodzie,E-Commerce|Finance|FinTech|Handmade|Local|Marketplaces|Organic Food,Howard Lindzon,seed,NA,2008-12-16,1e+06
Foodzie,E-Commerce|Finance|FinTech|Handmade|Local|Marketplaces|Organic Food,Matt Mullenweg,seed,NA,2008-12-16,1e+06
Foodzie,E-Commerce|Finance|FinTech|Handmade|Local|Marketplaces|Organic Food,Raymond Tonsing,seed,NA,2008-12-16,1e+06
Force10 Networks,E-Commerce,Advanced Equities,venture,E,2005-06-01,4.5e+07
Force10 Networks,E-Commerce,Crosslink Capital,venture,D,2004-06-08,74900000
Force10 Networks,E-Commerce,Crosslink Capital,venture,E,2005-06-01,4.5e+07
Force10 Networks,E-Commerce,Crosslink Capital,venture,F,2006-12-31,6.4e+07
Force10 Networks,E-Commerce,Meritech Capital Partners,venture,D,2004-06-08,74900000
Force10 Networks,E-Commerce,Meritech Capital Partners,venture,F,2006-12-31,6.4e+07
Force10 Networks,E-Commerce,Morgenthaler Ventures,venture,D,2004-06-08,74900000
Force10 Networks,E-Commerce,Morgenthaler Ventures,venture,E,2005-06-01,4.5e+07
Force10 Networks,E-Commerce,Morgenthaler Ventures,venture,F,2006-12-31,6.4e+07
Force10 Networks,E-Commerce,New Enterprise Associates,venture,D,2004-06-08,74900000
Force10 Networks,E-Commerce,New Enterprise Associates,venture,NA,2003-02-01,4.1e+07
Force10 Networks,E-Commerce,New Enterprise Associates,venture,E,2005-06-01,4.5e+07
Force10 Networks,E-Commerce,New Enterprise Associates,venture,F,2006-12-31,6.4e+07
Force10 Networks,E-Commerce,Pacesetter Capital Group,venture,NA,2003-02-01,4.1e+07
Force10 Networks,E-Commerce,Pacesetter Capital Group,venture,F,2006-12-31,6.4e+07
Force10 Networks,E-Commerce,U.S. Venture Partners (USVP),venture,D,2004-06-08,74900000
Force10 Networks,E-Commerce,U.S. Venture Partners (USVP),venture,NA,2003-02-01,4.1e+07
Force10 Networks,E-Commerce,U.S. Venture Partners (USVP),venture,E,2005-06-01,4.5e+07
Force10 Networks,E-Commerce,U.S. Venture Partners (USVP),venture,F,2006-12-31,6.4e+07
Force10 Networks,E-Commerce,Worldview Technology Partners,venture,D,2004-06-08,74900000
Force10 Networks,E-Commerce,Worldview Technology Partners,venture,NA,2003-02-01,4.1e+07
Force10 Networks,E-Commerce,Worldview Technology Partners,venture,E,2005-06-01,4.5e+07
Force10 Networks,E-Commerce,Worldview Technology Partners,venture,F,2006-12-31,6.4e+07
ForeSee,Analytics|Customer Service|E-Commerce|Loyalty Programs,CFI Group,venture,NA,2007-04-04,2e+07
ForeSee,Analytics|Customer Service|E-Commerce|Loyalty Programs,Updata Partners,venture,NA,2007-04-04,2e+07
Forkyoo,Cooking|E-Commerce|Restaurants,SOSV,venture,NA,2015-10-29,57000
FormaFina,Design|E-Commerce|Lifestyle,500 Startups,seed,NA,2013-09-23,1400000
FormaFina,Design|E-Commerce|Lifestyle,500 Startups,venture,NA,2014-06-27,330050
FormaFina,Design|E-Commerce|Lifestyle,Marc Bell Ventures,venture,NA,2014-06-27,330050
FormaFina,Design|E-Commerce|Lifestyle,Plug & Play Ventures,seed,NA,2013-09-23,1400000
FormaFina,Design|E-Commerce|Lifestyle,Plug & Play Ventures,convertible_note,NA,2012-03-31,NA
FormaFina,Design|E-Commerce|Lifestyle,South Ventures,seed,NA,2013-09-23,1400000
FormaFina,Design|E-Commerce|Lifestyle,ZenStone Venture Capital,seed,NA,2014-11-27,NA
Forsake,Consumers|E-Commerce|Fashion|Outdoors,Simon School Venture Capital Fund,seed,NA,2013-01-01,250000
Fotomoto,E-Commerce|Photography,Adams Capital Management,venture,A,2011-05-26,1200000
Fotomoto,E-Commerce|Photography,Draper Fisher Jurvetson (DFJ),seed,NA,2008-12-01,3e+05
Fotomoto,E-Commerce|Photography,Draper Fisher Jurvetson (DFJ),venture,A,2009-08-19,322922
Fotomoto,E-Commerce|Photography,Plug & Play Ventures,seed,NA,2008-12-01,3e+05
Fotomoto,E-Commerce|Photography,Plug & Play Ventures,venture,A,2009-08-19,322922
