company_name,company_category_list,investor_name,funding_round_type,funding_round_code,funded_at,raised_amount_usd
Crew,Curated Web|iPhone|Mobile|Social Media,Boldstart Ventures,seed,NA,2013-12-17,2100000
Crew,Curated Web|iPhone|Mobile|Social Media,Boldstart Ventures,venture,A,2015-07-15,7825032.27825815
Crew,Curated Web|iPhone|Mobile|Social Media,Boldstart Ventures,venture,NA,2014-04-10,2100000
Crew,Curated Web|iPhone|Mobile|Social Media,LaunchCapital,venture,A,2015-07-15,7825032.27825815
Crew,Curated Web|iPhone|Mobile|Social Media,ZenStone Venture Capital,venture,A,2015-07-15,7825032.27825815
Crew,Curated Web|iPhone|Mobile|Social Media,Naval Ravikant,venture,NA,2014-04-10,2100000
Crittercism,Mobile,Accenture,venture,C,2014-05-04,3e+07
Crittercism,Mobile,AngelPad,seed,NA,2011-07-14,1200000
Crittercism,Mobile,AngelPad,seed,NA,2011-03-29,20000
Crittercism,Mobile,AOL Ventures,seed,NA,2011-07-14,1200000
Crittercism,Mobile,Google Ventures,venture,A,2012-06-01,5500000
Crittercism,Mobile,Google Ventures,seed,NA,2011-07-14,1200000
Crittercism,Mobile,Google Ventures,venture,B,2013-03-12,1.2e+07
Crittercism,Mobile,InterWest Partners,venture,C,2014-05-04,3e+07
Crittercism,Mobile,Kleiner Perkins Caufield & Byers,seed,NA,2011-07-14,1200000
Crittercism,Mobile,Opus Capital,venture,A,2012-06-01,5500000
Crittercism,Mobile,Opus Capital,seed,NA,2011-07-14,1200000
Crittercism,Mobile,Opus Capital,venture,C,2014-05-04,3e+07
Crittercism,Mobile,Opus Capital,venture,B,2013-03-12,1.2e+07
Crittercism,Mobile,Scale Venture Partners,venture,C,2014-05-04,3e+07
Crittercism,Mobile,Shasta Ventures,venture,A,2012-06-01,5500000
Crittercism,Mobile,Shasta Ventures,seed,NA,2011-07-14,1200000
Crittercism,Mobile,Shasta Ventures,venture,C,2014-05-04,3e+07
Crittercism,Mobile,Shasta Ventures,venture,B,2013-03-12,1.2e+07
Crittercism,Mobile,VMware,venture,C,2014-05-04,3e+07
Crossfader,Digital Media|Entertainment|Media|Mobile|Music|Teenagers,AFSquare,undisclosed,NA,2012-09-01,1e+06
Crossfader,Digital Media|Entertainment|Media|Mobile|Music|Teenagers,Fenox Venture Capital,undisclosed,NA,2012-09-01,1e+06
Crossfader,Digital Media|Entertainment|Media|Mobile|Music|Teenagers,Google Ventures,seed,NA,2013-02-01,2e+06
Crossfader,Digital Media|Entertainment|Media|Mobile|Music|Teenagers,Google Ventures,undisclosed,NA,2012-09-01,1e+06
Crossfader,Digital Media|Entertainment|Media|Mobile|Music|Teenagers,Kleiner Perkins Caufield & Byers,seed,NA,2013-02-01,2e+06
Crossfader,Digital Media|Entertainment|Media|Mobile|Music|Teenagers,Kleiner Perkins Caufield & Byers,undisclosed,NA,2012-09-01,1e+06
Crossfader,Digital Media|Entertainment|Media|Mobile|Music|Teenagers,Mesa Ventures,undisclosed,NA,2012-09-01,1e+06
Crossfader,Digital Media|Entertainment|Media|Mobile|Music|Teenagers,Tapinator,venture,NA,2014-07-17,NA
Crossfader,Digital Media|Entertainment|Media|Mobile|Music|Teenagers,True Ventures,seed,NA,2013-02-01,2e+06
Crossfader,Digital Media|Entertainment|Media|Mobile|Music|Teenagers,True Ventures,undisclosed,NA,2012-09-01,1e+06
Crossfader,Digital Media|Entertainment|Media|Mobile|Music|Teenagers,Shawn V. Gruver,seed,NA,2013-02-01,2e+06
Crossfader,Digital Media|Entertainment|Media|Mobile|Music|Teenagers,Troy Carter,undisclosed,NA,2012-09-01,1e+06
Crosswise,Ad Targeting|Advertising|Big Data Analytics|Identity Management|Mobile Analytics|Online Identity,Pereg Ventures,venture,A,2015-08-30,3e+06
CrowdCompass,Android|Apps|Consumer Internet|Events|iPad|iPhone|Mobile,Alliance of Angels,venture,A,2011-12-11,1300000
CrowdCompass,Android|Apps|Consumer Internet|Events|iPad|iPhone|Mobile,Oregon Angel Fund,venture,A,2011-12-11,1300000
CrowdFeed,Big Data|E-Commerce|Entertainment|Mobile|Music,Tech Wildcatters,seed,NA,2013-03-06,NA
CrowdFeed,Big Data|E-Commerce|Entertainment|Mobile|Music,Tech Wildcatters,seed,NA,2013-03-01,25000
CrowdMob,Advertising|E-Commerce|Games|Local|Location Based Services|Mobile|Social Media,Andreessen Horowitz,seed,NA,2011-01-01,1e+06
CrowdMob,Advertising|E-Commerce|Games|Local|Location Based Services|Mobile|Social Media,Crosslink Capital,seed,NA,2011-01-01,1e+06
CrowdStar,Facebook Applications|Games|Mobile|Mobile Games|News|Social Games|Startups,Intel Capital,venture,NA,2011-05-23,2.3e+07
CrowdStar,Facebook Applications|Games|Mobile|Mobile Games|News|Social Games|Startups,Intel Capital,venture,NA,2013-06-02,1.2e+07
CrowdStar,Facebook Applications|Games|Mobile|Mobile Games|News|Social Games|Startups,Intel Capital,venture,NA,2012-05-02,11500000
CrowdStar,Facebook Applications|Games|Mobile|Mobile Games|News|Social Games|Startups,Time Warner Investments,venture,NA,2011-05-23,2.3e+07
CrowdStar,Facebook Applications|Games|Mobile|Mobile Games|News|Social Games|Startups,Time Warner Investments,venture,NA,2013-06-02,1.2e+07
CrowdStar,Facebook Applications|Games|Mobile|Mobile Games|News|Social Games|Startups,Time Warner Investments,venture,NA,2012-05-02,11500000
CrowdStar,Facebook Applications|Games|Mobile|Mobile Games|News|Social Games|Startups,Time Warner Investments,venture,NA,2012-04-01,2500000
CrowdStar,Facebook Applications|Games|Mobile|Mobile Games|News|Social Games|Startups,YouWeb,venture,NA,2012-05-02,11500000
CrowdTorch,Mobile,Tech Coast Angels,undisclosed,NA,2010-12-30,NA
CrowdTunes,Cloud-Based Music|Gamification|Mobile,Duke University,undisclosed,NA,2013-05-15,5000
CrowdTunes,Cloud-Based Music|Gamification|Mobile,Duke University,undisclosed,NA,2014-05-15,15000
CrowdTunes,Cloud-Based Music|Gamification|Mobile,NC IDEA,undisclosed,NA,2014-06-05,46000
CTERA Networks,Cloud Data Services|Cloud Infrastructure|Mobile Enterprise|Software|Storage,Benchmark,venture,C,2014-07-02,2.5e+07
CTERA Networks,Cloud Data Services|Cloud Infrastructure|Mobile Enterprise|Software|Storage,Benchmark,venture,B,2012-03-21,1.1e+07
CTERA Networks,Cloud Data Services|Cloud Infrastructure|Mobile Enterprise|Software|Storage,Benchmark,venture,A,2009-01-06,9e+06
CTERA Networks,Cloud Data Services|Cloud Infrastructure|Mobile Enterprise|Software|Storage,Bessemer Venture Partners,venture,C,2014-07-02,2.5e+07
CTERA Networks,Cloud Data Services|Cloud Infrastructure|Mobile Enterprise|Software|Storage,Cisco,venture,C,2014-07-02,2.5e+07
CTERA Networks,Cloud Data Services|Cloud Infrastructure|Mobile Enterprise|Software|Storage,Cisco,venture,B,2012-03-21,1.1e+07
CTERA Networks,Cloud Data Services|Cloud Infrastructure|Mobile Enterprise|Software|Storage,Venrock,venture,C,2014-07-02,2.5e+07
CTERA Networks,Cloud Data Services|Cloud Infrastructure|Mobile Enterprise|Software|Storage,Venrock,venture,B,2012-03-21,1.1e+07
Cubeit.fm,iOS|Mobile|Music,Y Combinator,seed,NA,2012-01-01,NA
Cubic Telecom,Mobile|Web Development|Wireless,Qualcomm Incorporated,venture,C,2015-05-05,20113080
Cubic Telecom,Mobile|Web Development|Wireless,Qualcomm Incorporated,venture,B,2014-07-29,5e+06
Cubic Telecom,Mobile|Web Development|Wireless,Qualcomm Incorporated,venture,B,2013-05-24,5200000
Pal+,Mobile,500 Startups,seed,NA,2012-11-02,1100000
CueThink,Collaboration|Digital Media|Education|iPad|Mobile,LearnLaunchX,seed,NA,2014-02-10,18000
CultureConnect,Art|Information Technology|Mobile|Tourism,New Orleans Startup Fund,seed,NA,2014-05-01,NA
CUPS,Apps|Mobile|Subscription Businesses,Entrepreneurs Roundtable Accelerator,seed,NA,2014-01-06,40000
Curatio,Health Care|Mobile|Technology,Alliance of Angels,seed,NA,2015-01-15,NA
Curb Call,Mobile Commerce|Property Management|Real Estate,K5 Ventures,seed,NA,2014-04-01,NA
Curb Call,Mobile Commerce|Property Management|Real Estate,K5 Ventures,seed,NA,2014-04-01,NA
Curbside,E-Commerce|Internet|Mobile Commerce|Retail,AME Cloud Ventures,venture,A,2014-10-06,8e+06
Curbside,E-Commerce|Internet|Mobile Commerce|Retail,AME Cloud Ventures,seed,NA,2013-09-01,1500000
Curbside,E-Commerce|Internet|Mobile Commerce|Retail,AME Cloud Ventures,venture,B,2015-06-25,2.5e+07
Curbside,E-Commerce|Internet|Mobile Commerce|Retail,Chicago Ventures,venture,A,2014-10-06,8e+06
Curbside,E-Commerce|Internet|Mobile Commerce|Retail,Chicago Ventures,seed,NA,2013-09-01,1500000
Curbside,E-Commerce|Internet|Mobile Commerce|Retail,Chicago Ventures,venture,B,2015-06-25,2.5e+07
Curbside,E-Commerce|Internet|Mobile Commerce|Retail,Innovation Endeavors,venture,A,2014-10-06,8e+06
Curbside,E-Commerce|Internet|Mobile Commerce|Retail,Innovation Endeavors,seed,NA,2013-09-01,1500000
Curbside,E-Commerce|Internet|Mobile Commerce|Retail,O'Reilly AlphaTech Ventures,venture,A,2014-10-06,8e+06
Curbside,E-Commerce|Internet|Mobile Commerce|Retail,O'Reilly AlphaTech Ventures,seed,NA,2013-09-01,1500000
Curbside,E-Commerce|Internet|Mobile Commerce|Retail,O'Reilly AlphaTech Ventures,venture,B,2015-06-25,2.5e+07
Curbside,E-Commerce|Internet|Mobile Commerce|Retail,Qualcomm Ventures,venture,B,2015-06-25,2.5e+07
Curbside,E-Commerce|Internet|Mobile Commerce|Retail,Sutter Hill Ventures,venture,B,2015-06-25,2.5e+07
Curbside,E-Commerce|Internet|Mobile Commerce|Retail,TenOneTen Ventures,venture,A,2014-10-06,8e+06
Curbside,E-Commerce|Internet|Mobile Commerce|Retail,TenOneTen Ventures,seed,NA,2013-09-01,1500000
Curbside,E-Commerce|Internet|Mobile Commerce|Retail,Sue Decker,venture,A,2014-10-06,8e+06
Curely,Health and Wellness|Mobile Health|Technology,Exponential Partners,seed,NA,2015-07-06,2e+06
Curious Hat,Apps|Creative|Education|Games|Kids|Mobile,500 Startups,seed,NA,2012-07-31,NA
CustEx,Advertising Networks|Consumer Internet|Curated Web|E-Commerce|Marketplaces|Mobile|New Product Development|Product Development Services,Daniel Curran,seed,NA,2014-02-07,10000
Cuturia,Fashion|Mobile,eBay,seed,NA,2012-03-01,2e+05
Budge,Apps|Entertainment|Games|iPhone|Mobile|Social Media|Technology,Matt Rockman,seed,NA,2012-06-30,1016000
DabKick,Audio|Chat|Image Recognition|Messaging|Mobile|Music|Photography|Private Social Networking|Video,Microsoft Ventures,venture,NA,2014-08-11,NA
DabKick,Audio|Chat|Image Recognition|Messaging|Mobile|Music|Photography|Private Social Networking|Video,Plug & Play Ventures,convertible_note,NA,2013-07-24,NA
Daio,Design|Mobile|Reviews and Recommendations,Jumpstart Foundry,seed,NA,2011-01-01,NA
"Danal, Inc.",Mobile|Mobile Commerce|Mobile Payments|Payments,Morgenthaler Ventures,venture,A,2007-06-01,9500000
DaoPay GmbH,E-Commerce|Mobile Payments|Monetization|Virtual Goods,Techstars Ventures,seed,NA,2015-04-30,NA
Dash,Gps|Maps|Mobile|Navigation,Crescendo Ventures,venture,B,2007-02-12,2.5e+07
Dash,Gps|Maps|Mobile|Navigation,Crescendo Ventures,venture,C,2008-02-01,3e+07
Dash,Gps|Maps|Mobile|Navigation,DAG Ventures,venture,C,2008-02-01,3e+07
Dash,Gps|Maps|Mobile|Navigation,Deep Fork Advisors,venture,C,2008-02-01,3e+07
Dash,Gps|Maps|Mobile|Navigation,Gold Hill Capital,venture,B,2007-02-12,2.5e+07
Dash,Gps|Maps|Mobile|Navigation,Gold Hill Capital,venture,C,2008-02-01,3e+07
Dash,Gps|Maps|Mobile|Navigation,Kleiner Perkins Caufield & Byers,venture,B,2007-02-12,2.5e+07
Dash,Gps|Maps|Mobile|Navigation,Kleiner Perkins Caufield & Byers,venture,A,2006-01-01,1e+07
Dash,Gps|Maps|Mobile|Navigation,Kleiner Perkins Caufield & Byers,venture,C,2008-02-01,3e+07
Dash,Gps|Maps|Mobile|Navigation,Sequoia Capital,venture,B,2007-02-12,2.5e+07
Dash,Gps|Maps|Mobile|Navigation,Sequoia Capital,venture,A,2006-01-01,1e+07
Dash,Gps|Maps|Mobile|Navigation,Sequoia Capital,venture,C,2008-02-01,3e+07
Dash,Gps|Maps|Mobile|Navigation,SkyMoon Ventures,venture,B,2007-02-12,2.5e+07
Dash,Gps|Maps|Mobile|Navigation,SkyMoon Ventures,venture,A,2006-01-01,1e+07
Dash,Gps|Maps|Mobile|Navigation,SkyMoon Ventures,venture,C,2008-02-01,3e+07
Dash,Gps|Maps|Mobile|Navigation,TriplePoint Capital,venture,C,2008-02-01,3e+07
Dash,Gps|Maps|Mobile|Navigation,ZenShin Capital,venture,B,2007-02-12,2.5e+07
Dash,Gps|Maps|Mobile|Navigation,ZenShin Capital,venture,C,2008-02-01,3e+07
Dash,Big Data|Finance|FinTech|Hardware + Software|Internet of Things|Mobile,Slow Ventures,seed,NA,2013-12-31,1500000
Dash,Big Data|Finance|FinTech|Hardware + Software|Internet of Things|Mobile,SOSV,venture,NA,2012-11-26,NA
Dash,Big Data|Finance|FinTech|Hardware + Software|Internet of Things|Mobile,Techstars,seed,NA,2013-12-31,1500000
Dash,Big Data|Finance|FinTech|Hardware + Software|Internet of Things|Mobile,Urban.Us,seed,NA,2013-12-31,1500000
Dash,Hospitality|Mobile|Mobile Payments|Payments|Restaurants,Brooklyn Incubator,seed,NA,2013-07-18,7e+05
Dash,Hospitality|Mobile|Mobile Payments|Payments|Restaurants,Caerus Ventures,seed,NA,2014-02-27,1200000
Dash,Hospitality|Mobile|Mobile Payments|Payments|Restaurants,Caerus Ventures,seed,NA,2013-07-18,7e+05
Dash,Hospitality|Mobile|Mobile Payments|Payments|Restaurants,Great Oaks Venture Capital,seed,NA,2014-02-27,1200000
Dash,Hospitality|Mobile|Mobile Payments|Payments|Restaurants,New York Angels,seed,NA,2014-02-27,1200000
Dash,Hospitality|Mobile|Mobile Payments|Payments|Restaurants,New York Angels,seed,NA,2013-07-18,7e+05
Dash,Hospitality|Mobile|Mobile Payments|Payments|Restaurants,Mike Germano,seed,NA,2014-02-27,1200000
Dashwire,Mobile,Alliance of Angels,venture,A,2009-05-13,2859459
Dashwire,Mobile,Alliance of Angels,venture,NA,2010-12-28,1e+06
Dashwire,Mobile,Best Buy Capital,venture,NA,2010-12-28,1e+06
Dashwire,Mobile,Trilogy Equity Partners,venture,NA,2010-12-28,1e+06
Databox,Analytics|Big Data|Business Intelligence|Mobile,Atlas Venture,seed,NA,2015-09-03,3300000
Databox,Analytics|Big Data|Business Intelligence|Mobile,Founder Collective,seed,NA,2015-09-03,3300000
Databox,Analytics|Big Data|Business Intelligence|Mobile,Techstars,angel,NA,2013-03-01,4e+05
DATANG MOBILE COMMUNICATIONS EQUIPMENT,Mobile,STIC International,venture,NA,2006-05-29,2.5e+07
Her,Apps|Mobile|Online Dating|Social Media,500 Startups,seed,NA,2015-03-18,1e+06
Her,Apps|Mobile|Online Dating|Social Media,Marc Bell Ventures,seed,NA,2015-03-18,1e+06
Her,Apps|Mobile|Online Dating|Social Media,Alexis Ohanian,seed,NA,2015-03-18,1e+06
Her,Apps|Mobile|Online Dating|Social Media,Andy McLoughlin,seed,NA,2015-03-18,1e+06
Her,Apps|Mobile|Online Dating|Social Media,Andy Phillips,seed,NA,2013-09-22,176911
Her,Apps|Mobile|Online Dating|Social Media,Garry Tan,seed,NA,2015-03-18,1e+06
Davia,Mobile,Fabrice Grinda,seed,NA,2010-11-01,NA
db - corporate social platforms (db-csp),Communications Infrastructure|CRM|Customer Support Tools|Event Management|Events|Lead Generation|Marketing Automation|Mobile Social|Social CRM|Social Media|Social Media Advertising|Social Media Management|Social Media Marketing|Social Media Monitoring|Social Media Platforms|Supply Chain Management|Video Streaming,Private Angel Investor,angel,NA,2015-03-01,1e+06
Decision Simulation,Cloud Computing|Mobile|Technology,Ben Franklin Technology Partners of Southeastern Pennsylvania,seed,NA,2015-03-18,3e+05
Deep Forest Media,Algorithms|Big Data|Mobile Advertising,March Capital Partners,venture,NA,2014-12-31,1710072
"deets, Inc.",Contact Management|Identity|Mobile|Networking,Connecticut Innovations,venture,A,2012-11-25,1500000
Defense Mobile,Mobile,GrandBanks Capital,venture,A,2015-01-09,2e+07
Defense Mobile,Mobile,Sage Venture Partners,venture,A,2015-01-09,2e+07
Defixo,Design|Hardware + Software|Marketplaces|Mobile|Tablets|Wireless,Band of Angels,venture,NA,2012-01-01,2e+05
Defywire,Mobile,Amplifier Venture Partners,venture,NA,2007-03-27,7e+06
Defywire,Mobile,Anthem Capital Management,venture,A,2003-06-04,4500000
Defywire,Mobile,Anthem Capital Management,venture,NA,2007-03-27,7e+06
Defywire,Mobile,Anthem Capital Management,venture,B,2005-04-26,3600000
Defywire,Mobile,Intersouth Partners,venture,A,2003-06-04,4500000
Defywire,Mobile,Intersouth Partners,venture,NA,2007-03-27,7e+06
Defywire,Mobile,Intersouth Partners,venture,B,2005-04-26,3600000
Defywire,Mobile,New Vantage Group,venture,B,2005-04-26,3600000
Defywire,Mobile,Paul Opalack,venture,B,2005-04-26,3600000
Dekko,3D|Computer Vision|Mobile,Base Ventures,seed,NA,2012-09-08,1900000
Dekko,3D|Computer Vision|Mobile,Bessemer Venture Partners,venture,NA,2013-05-09,3200000
Dekko,3D|Computer Vision|Mobile,Bessemer Venture Partners,seed,NA,2012-09-08,1900000
Dekko,3D|Computer Vision|Mobile,Blumberg Capital,venture,NA,2013-05-09,3200000
Dekko,3D|Computer Vision|Mobile,Blumberg Capital,seed,NA,2012-09-08,1900000
Dekko,3D|Computer Vision|Mobile,Ecosystem Ventures,seed,NA,2012-09-08,1900000
Dekko,3D|Computer Vision|Mobile,Eniac Ventures,venture,NA,2013-05-09,3200000
Dekko,3D|Computer Vision|Mobile,Eniac Ventures,seed,NA,2012-09-08,1900000
Dekko,3D|Computer Vision|Mobile,Grace Beauty Capital,undisclosed,NA,2011-08-17,NA
Dekko,3D|Computer Vision|Mobile,LaunchCapital,venture,NA,2013-05-09,3200000
Dekko,3D|Computer Vision|Mobile,LaunchCapital,seed,NA,2012-09-08,1900000
Dekko,3D|Computer Vision|Mobile,Microventures,venture,NA,2013-05-09,3200000
Dekko,3D|Computer Vision|Mobile,Thomvest Ventures,venture,NA,2013-05-09,3200000
Dekko,3D|Computer Vision|Mobile,Thomvest Ventures,seed,NA,2012-09-08,1900000
Dekko,3D|Computer Vision|Mobile,Venture51,seed,NA,2012-09-08,1900000
Dekko,3D|Computer Vision|Mobile,ZIG Capital,venture,NA,2013-05-09,3200000
Dekko,3D|Computer Vision|Mobile,ZIG Capital,seed,NA,2012-09-08,1900000
Dekko,3D|Computer Vision|Mobile,Erik Moore,seed,NA,2012-09-08,1900000
Dekko,3D|Computer Vision|Mobile,Howard Lindzon,seed,NA,2012-09-08,1900000
Dekko,3D|Computer Vision|Mobile,Raymond Tonsing,venture,NA,2013-05-09,3200000
Delectable,E-Commerce|Mobile|Wine And Spirits,Deep Fork Capital,venture,NA,2014-05-07,7e+06
Delectable,E-Commerce|Mobile|Wine And Spirits,High Line Venture Partners,venture,NA,2014-05-07,7e+06
Delectable,E-Commerce|Mobile|Wine And Spirits,SV Angel,seed,NA,2012-02-01,NA
Delectable,E-Commerce|Mobile|Wine And Spirits,Edward Zimmerman,venture,NA,2014-05-07,7e+06
Delectable,E-Commerce|Mobile|Wine And Spirits,Gary Vaynerchuk,venture,NA,2014-05-07,7e+06
Delectable,E-Commerce|Mobile|Wine And Spirits,Joe Lonsdale,venture,NA,2014-05-07,7e+06
Delectable,E-Commerce|Mobile|Wine And Spirits,Justin Waldron,seed,NA,2012-02-01,NA
Delectable,E-Commerce|Mobile|Wine And Spirits,Justin Waldron,venture,NA,2014-05-07,7e+06
Delectable,E-Commerce|Mobile|Wine And Spirits,Max Levchin,venture,NA,2014-05-07,7e+06
Delectable,E-Commerce|Mobile|Wine And Spirits,Ron Conway,venture,NA,2014-05-07,7e+06
MAGNIFI,Analytics|Artists Globally|Concerts|Events|Local|Mobile|Music|Music Venues|Ticketing|Video Streaming,Javelin Venture Partners,venture,A,2013-10-08,9350000
Demibooks,Education|iOS|iPad|Mobile|Publishing|Software|Tablets|Textbooks,Educational Development Corporation,seed,NA,2011-10-18,250000
Demibooks,Education|iOS|iPad|Mobile|Publishing|Software|Tablets|Textbooks,Educational Development Corporation,seed,NA,2012-11-01,0
Demibooks,Education|iOS|iPad|Mobile|Publishing|Software|Tablets|Textbooks,Educational Development Corporation,seed,NA,2012-11-01,2e+05
Derbywire,Crowdsourcing|E-Commerce|Marketplaces|Mobile,NewMe Accelerator,seed,NA,2012-11-14,NA
Describe It,Apps|Computers|Mobile|Software,Dingman Center Angels,seed,NA,2014-12-14,255000
D2L,EdTech|Enterprise Software|Mobile|Software,Columbus Nova Technology Partners,venture,B,2014-08-13,8.5e+07
D2L,EdTech|Enterprise Software|Mobile|Software,Four Rivers Group,venture,B,2014-08-13,8.5e+07
D2L,EdTech|Enterprise Software|Mobile|Software,Graham Holdings,venture,B,2014-08-13,8.5e+07
D2L,EdTech|Enterprise Software|Mobile|Software,New Enterprise Associates,venture,B,2014-08-13,8.5e+07
D2L,EdTech|Enterprise Software|Mobile|Software,New Enterprise Associates,venture,A,2012-09-04,8e+07
DeviceFidelity,Mobile,Dallas Venture Partners,venture,NA,2012-02-07,6e+06
DeviceFidelity,Mobile,Datacard Group,venture,NA,2012-02-07,6e+06
Devicescape,Android|Home & Garden|iPhone|Linux|Location Based Services|Mac|Mobile|Software|Wireless,Applied Ventures,venture,B,2005-01-31,12200000
Devicescape,Android|Home & Garden|iPhone|Linux|Location Based Services|Mac|Mobile|Software|Wireless,August Capital,venture,B,2005-01-31,12200000
Devicescape,Android|Home & Garden|iPhone|Linux|Location Based Services|Mac|Mobile|Software|Wireless,Icon Ventures,venture,NA,2012-01-01,2970000
Devicescape,Android|Home & Garden|iPhone|Linux|Location Based Services|Mac|Mobile|Software|Wireless,Icon Ventures,venture,B,2005-01-31,12200000
Devicescape,Android|Home & Garden|iPhone|Linux|Location Based Services|Mac|Mobile|Software|Wireless,Icon Ventures,private_equity,NA,2013-02-14,3500000
Devicescape,Android|Home & Garden|iPhone|Linux|Location Based Services|Mac|Mobile|Software|Wireless,Kleiner Perkins Caufield & Byers,venture,NA,2012-01-01,2970000
Devicescape,Android|Home & Garden|iPhone|Linux|Location Based Services|Mac|Mobile|Software|Wireless,Kleiner Perkins Caufield & Byers,venture,B,2005-01-31,12200000
Devotee,Mobile,AlphaLab,seed,NA,2010-10-22,25000
Devotee,Mobile,AlphaLab,seed,NA,2010-01-03,25000
Accompany-ME Technology,Mobile|Optimization|Software,Canaan Partners,venture,NA,2008-10-02,21500000
Accompany-ME Technology,Mobile|Optimization|Software,Canaan Partners,venture,C,2005-08-17,1.1e+07
Accompany-ME Technology,Mobile|Optimization|Software,Canaan Partners,venture,NA,2007-02-27,3.6e+07
Accompany-ME Technology,Mobile|Optimization|Software,Canaan Partners,venture,E,2007-02-26,3.6e+07
Accompany-ME Technology,Mobile|Optimization|Software,Canaan Partners,venture,B,2004-04-26,1.6e+07
Accompany-ME Technology,Mobile|Optimization|Software,Canaan Partners,venture,D,2006-02-02,1.8e+07
Accompany-ME Technology,Mobile|Optimization|Software,Intel Capital,venture,NA,2008-10-02,21500000
Accompany-ME Technology,Mobile|Optimization|Software,Intel Capital,venture,C,2005-08-17,1.1e+07
Accompany-ME Technology,Mobile|Optimization|Software,Intel Capital,venture,NA,2007-02-27,3.6e+07
Accompany-ME Technology,Mobile|Optimization|Software,Intel Capital,venture,E,2007-02-26,3.6e+07
Accompany-ME Technology,Mobile|Optimization|Software,Intel Capital,venture,D,2006-02-02,1.8e+07
Accompany-ME Technology,Mobile|Optimization|Software,Intel Communications Fund,venture,B,2004-04-26,1.6e+07
Accompany-ME Technology,Mobile|Optimization|Software,Mesirow Financial,venture,NA,2008-10-02,21500000
Accompany-ME Technology,Mobile|Optimization|Software,Mesirow Financial,venture,NA,2007-02-27,3.6e+07
Accompany-ME Technology,Mobile|Optimization|Software,Mesirow Financial,venture,E,2007-02-26,3.6e+07
Accompany-ME Technology,Mobile|Optimization|Software,Mesirow Financial,venture,D,2006-02-02,1.8e+07
Accompany-ME Technology,Mobile|Optimization|Software,Motorola Solutions Venture Capital,venture,NA,2008-10-02,21500000
Accompany-ME Technology,Mobile|Optimization|Software,Motorola Solutions Venture Capital,venture,C,2005-08-17,1.1e+07
Accompany-ME Technology,Mobile|Optimization|Software,Motorola Solutions Venture Capital,venture,NA,2007-02-27,3.6e+07
Accompany-ME Technology,Mobile|Optimization|Software,Motorola Solutions Venture Capital,venture,E,2007-02-26,3.6e+07
Accompany-ME Technology,Mobile|Optimization|Software,Motorola Solutions Venture Capital,venture,B,2004-04-26,1.6e+07
Accompany-ME Technology,Mobile|Optimization|Software,Motorola Solutions Venture Capital,venture,D,2006-02-02,1.8e+07
Accompany-ME Technology,Mobile|Optimization|Software,New Enterprise Associates,venture,NA,2008-10-02,21500000
Accompany-ME Technology,Mobile|Optimization|Software,New Enterprise Associates,venture,NA,2007-02-27,3.6e+07
Accompany-ME Technology,Mobile|Optimization|Software,New Enterprise Associates,venture,E,2007-02-26,3.6e+07
Accompany-ME Technology,Mobile|Optimization|Software,Sagus Capital Partners,venture,C,2005-08-17,1.1e+07
Accompany-ME Technology,Mobile|Optimization|Software,Sagus Capital Partners,venture,B,2004-04-26,1.6e+07
Accompany-ME Technology,Mobile|Optimization|Software,Sigma Partners,venture,NA,2008-10-02,21500000
Accompany-ME Technology,Mobile|Optimization|Software,Sigma Partners,venture,C,2005-08-17,1.1e+07
Accompany-ME Technology,Mobile|Optimization|Software,Sigma Partners,venture,NA,2007-02-27,3.6e+07
Accompany-ME Technology,Mobile|Optimization|Software,Sigma Partners,venture,A,2002-12-02,6e+06
Accompany-ME Technology,Mobile|Optimization|Software,Sigma Partners,venture,E,2007-02-26,3.6e+07
Accompany-ME Technology,Mobile|Optimization|Software,Sigma Partners,venture,B,2004-04-26,1.6e+07
Accompany-ME Technology,Mobile|Optimization|Software,Sigma Partners,venture,D,2006-02-02,1.8e+07
Dexterra,Mobile,Canaan Partners,venture,E,2007-02-26,35560000
Dexterra,Mobile,New Enterprise Associates,venture,E,2007-02-26,35560000
Dexterra,Mobile,Sigma Partners,venture,E,2007-02-26,35560000
"Diagnotes, Inc.",Health Care Information Technology|Mobile Health,Innovate Indiana Fund,venture,A,2013-02-01,1700000
DialMyApp,Apps|Customer Service|Internet|Mobile,Maxfield Capital,seed,NA,2013-08-01,2e+05
Dials,Events|Mobile|Productivity Software|Task Management,Brett Turner,convertible_note,NA,2015-03-26,450000
Diamond Kinetics,Analytics|Mobile|Sensors|Sports,Innovation Works,seed,NA,2014-07-17,1100000
Diamond Mind,Mobile Payments|Payments,Serent Capital,undisclosed,NA,2014-07-23,NA
Dianxin,Mobile,Idea Bulb Ventures,venture,NA,2009-01-01,NA
Diffbot,Analytics|Developer APIs|Enterprises|Internet|Mobile|Semantic Search,Bloomberg Beta,venture,NA,2015-06-04,5e+05
Diffbot,Analytics|Developer APIs|Enterprises|Internet|Mobile|Semantic Search,Matrix Partners,angel,NA,2012-05-31,2e+06
Diffbot,Analytics|Developer APIs|Enterprises|Internet|Mobile|Semantic Search,Joi Ito,angel,NA,2012-05-31,2e+06
Diffbot,Analytics|Developer APIs|Enterprises|Internet|Mobile|Semantic Search,Jonathan Heiliger,angel,NA,2012-05-31,2e+06
